Timestamp,Receive port,Protocol,Service,Original bytes,Receive bytes,State,Label
2018-09-06 10:27:29,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:27:47,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:27:54,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:28:02,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:28:19,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:28:37,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:28:44,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:28:52,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:29:09,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:29:27,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:29:34,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:29:43,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:29:59,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:30:17,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:30:24,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:30:33,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:30:49,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:31:07,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:31:27,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:31:47,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:32:10,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:32:34,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:32:41,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:32:49,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:33:06,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:33:24,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:33:31,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:33:39,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:33:59,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:34:06,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:34:15,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:34:31,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:34:49,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:35:10,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:35:30,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:35:38,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:35:46,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:36:03,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:36:21,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:36:28,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:36:36,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:36:53,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:37:11,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:37:18,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:37:26,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:37:43,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:38:01,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:38:08,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:38:16,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:38:33,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:38:51,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:38:58,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:39:06,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:39:23,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:39:41,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:40:01,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:40:08,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:40:16,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:40:33,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:40:51,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:40:58,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:41:06,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:41:23,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:41:41,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:41:48,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:41:56,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:42:13,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:42:31,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:42:52,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:43:15,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:43:22,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:43:31,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:43:48,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:44:05,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:44:12,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:44:21,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:44:37,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:44:55,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:45:02,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:45:11,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:45:27,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:45:45,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:45:52,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:46:01,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:46:17,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:46:35,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:46:42,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:46:51,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:47:07,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:47:25,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:47:32,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:47:41,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:47:58,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:48:15,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:48:22,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:48:31,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:48:48,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:49:05,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:49:29,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:49:49,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:50:10,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:50:31,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:50:38,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:50:58,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:51:06,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:51:14,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:51:34,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:51:41,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:51:49,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:52:06,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:52:24,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:52:47,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:53:07,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:53:14,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:53:23,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:53:40,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:53:57,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:54:04,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:54:13,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:54:29,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:54:47,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:55:07,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:55:14,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:55:34,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:55:58,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:56:05,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:56:13,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:56:30,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:56:48,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:57:11,666.0,tcp,-,0,0,REJ,C&C-HeartBeat
2018-09-06 10:57:34,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:57:41,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:57:50,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:58:06,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:58:24,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:58:31,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:58:40,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:58:56,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:59:14,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:59:21,666.0,tcp,-,0,0,S0,C&C-HeartBeat
2018-09-06 10:59:30,666.0,tcp,-,0,0,S0,C&C-HeartBeat
